delay,controller,factor
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
1.366855435,fcfs,0.015
1.464665006,fcfs,0.015
0.0001,fcfs,0.015
4.189915193,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
10.9672894,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
0.0001,fcfs,0.015
9.967289401,fcfs,0.015
9.098000174,fcfs,0.015
0.0001,fcfs,0.015
13.8355124,fcfs,0.015
2.475280977,fcfs,0.015
0.0001,fcfs,0.015
4.336015546,fcfs,0.015
1.585397546,fcfs,0.015
2.198078942,fcfs,0.015
0.0001,fcfs,0.015
0.650664331,fcfs,0.015
0.0001,fcfs,0.015
0.123766917,fcfs,0.015
0.0001,fcfs,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
4.631502042,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
3.806138309,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.611899475,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
7.031502042,planning,0.015
0.884561923,planning,0.015
0.0001,planning,0.015
7.654517789,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.245373039,planning,0.015
0.0001,planning,0.015
3.40034729,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,planning,0.015
0.0001,signal,0.02
17.63082149,signal,0.02
0.0001,signal,0.02
3.13454342,signal,0.02
0.0001,signal,0.02
22.25483847,signal,0.02
24.43105814,signal,0.02
13.99520085,signal,0.02
4.281297148,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
31.60794178,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
41.26820592,signal,0.02
2.127288126,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
22.2101,signal,0.02
21.70200307,signal,0.02
7.784446881,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
55.7215885,signal,0.02
55.74190737,signal,0.02
55.94054002,signal,0.02
53.5303998,signal,0.02
45.26284594,signal,0.02
41.20759495,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
41.74154459,signal,0.02
38.70200306,signal,0.02
30.65205064,signal,0.02
28.1925248,signal,0.02
24.06520838,signal,0.02
13.01839883,signal,0.02
5.266232049,signal,0.02
2.360804734,signal,0.02
1.874483117,signal,0.02
1.309610045,signal,0.02
57.06423585,signal,0.02
36.30200306,signal,0.02
26.65205064,signal,0.02
26.7925248,signal,0.02
20.26520869,signal,0.02
11.75407064,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
27.06745265,signal,0.02
14.34189547,signal,0.02
9.367783906,signal,0.02
8.237802074,signal,0.02
0.0001,signal,0.02
43.21348784,signal,0.02
34.30200306,signal,0.02
33.05205064,signal,0.02
11.82857298,signal,0.02
10.1948064,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
45.32403503,signal,0.02
30.30200306,signal,0.02
23.25205064,signal,0.02
11.42830597,signal,0.02
0.0001,signal,0.02
40.51725373,signal,0.02
38.30200306,signal,0.02
37.65205063,signal,0.02
32.19252477,signal,0.02
2.211446615,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
4.384195503,signal,0.02
4.05177335,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.339123254,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
4.194816279,signal,0.02
4.531006224,signal,0.02
0.0001,signal,0.02
2.205210837,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
5.525985981,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
1.120323022,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
11.6101,signal,0.02
53.51911222,signal,0.02
46.10200306,signal,0.02
6.905728699,signal,0.02
6.857388769,signal,0.02
0.0001,signal,0.02
40.34775406,signal,0.02
43.10134688,signal,0.02
34.14190737,signal,0.02
27.54054002,signal,0.02
17.93040033,signal,0.02
0.0001,signal,0.02
9.867452655,signal,0.02
0.0001,signal,0.02
20.46745265,signal,0.02
33.41051883,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
2.902946266,signal,0.02
14.56243234,signal,0.02
28.37930463,signal,0.02
3.96527782,signal,0.02
42.70892864,signal,0.02
27.8625289,signal,0.02
32.57274692,signal,0.02
30.68245036,signal,0.02
2.90137891,signal,0.02
44.90299973,signal,0.02
7.576440343,signal,0.02
57.15602083,signal,0.02
45.68701264,signal,0.02
2.249343991,signal,0.02
25.02160354,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
30.50917546,signal,0.02
19.21208341,signal,0.02
5.051214289,signal,0.02
2.245281949,signal,0.02
56.68687104,signal,0.02
27.80704472,signal,0.02
22.86390773,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
5.918167318,signal,0.02
5.574888722,signal,0.02
1.596967677,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
3.416135886,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
36.57167444,signal,0.02
30.47931645,signal,0.02
22.22245853,signal,0.02
14.76548647,signal,0.02
0.221122565,signal,0.02
1.555615072,signal,0.02
36.61237625,signal,0.02
39.27014626,signal,0.02
41.59867112,signal,0.02
0.0001,signal,0.02
31.6729621,signal,0.02
20.00315909,signal,0.02
22.53146561,signal,0.02
24.2309705,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
40.13917826,signal,0.02
27.3254169,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
29.44266883,signal,0.02
17.09132201,signal,0.02
0.0001,signal,0.02
0.735843158,signal,0.02
0.0001,signal,0.02
37.08167495,signal,0.02
25.40023313,signal,0.02
18.29421408,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
38.74778987,signal,0.02
2.084403553,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
29.99889107,signal,0.02
20.52433544,signal,0.02
6.641794662,signal,0.02
0.0001,signal,0.02
39.6131908,signal,0.02
17.54190566,signal,0.02
52.52346599,signal,0.02
14.34189547,signal,0.02
0.0001,signal,0.02
6.633677947,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
26.83275131,signal,0.02
18.34912751,signal,0.02
12.53068642,signal,0.02
11.48368445,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
57.65401276,signal,0.02
45.33520206,signal,0.02
37.50200306,signal,0.02
2.8101,signal,0.02
2.124355696,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
44.76853714,signal,0.02
28.97860801,signal,0.02
57.00224081,signal,0.02
50.50200306,signal,0.02
40.97460639,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
0.0001,signal,0.02
6.244249797,signal,0.02
0.0001,signal,0.02
3.965016648,signal,0.02
5.633954402,signal,0.02
0.0001,fcfs,0.02
26.87938351,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
2.36722209,fcfs,0.02
0.0001,fcfs,0.02
1.594400193,fcfs,0.02
0.0001,fcfs,0.02
0.772049617,fcfs,0.02
0.0001,fcfs,0.02
0.144160759,fcfs,0.02
10.82415733,fcfs,0.02
0.0001,fcfs,0.02
7.36167231,fcfs,0.02
0.0001,fcfs,0.02
2.047954206,fcfs,0.02
3.023246959,fcfs,0.02
0.0001,fcfs,0.02
10.7672894,fcfs,0.02
2.117391901,fcfs,0.02
0.0001,fcfs,0.02
6.944895208,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
11.32915533,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
5.70482904,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
1.684103102,fcfs,0.02
0.0001,fcfs,0.02
7.993462189,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
8.56723324,fcfs,0.02
0.650664331,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.976277271,fcfs,0.02
7.266623916,fcfs,0.02
12.1672894,fcfs,0.02
3.888130624,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
4.041100768,fcfs,0.02
0.0001,fcfs,0.02
9.698172519,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.898972472,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.530512635,fcfs,0.02
8.461153247,fcfs,0.02
8.305365453,fcfs,0.02
3.051336653,fcfs,0.02
12.02530638,fcfs,0.02
3.672392879,fcfs,0.02
1.620461362,fcfs,0.02
0.0001,fcfs,0.02
5.188084045,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
9.567289401,fcfs,0.02
2.957057332,fcfs,0.02
2.851595506,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
0.0001,fcfs,0.02
24.5672894,fcfs,0.02
15.26356921,fcfs,0.02
7.156056435,fcfs,0.02
0.0001,fcfs,0.02
11.1672894,fcfs,0.02
5.766338865,fcfs,0.02
5.607288499,fcfs,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.611899475,planning,0.02
0.0001,planning,0.02
15.0933588,planning,0.02
20.47221212,planning,0.02
1.387991554,planning,0.02
0.697060136,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
4.631502042,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
4.631502042,planning,0.02
0.0001,planning,0.02
13.23150204,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
3.806138309,planning,0.02
12.57608127,planning,0.02
5.156934125,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
6.066736026,planning,0.02
0.91239523,planning,0.02
0.0001,planning,0.02
8.254517789,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
3.208442584,planning,0.02
3.031502042,planning,0.02
0.078933084,planning,0.02
2.518085004,planning,0.02
5.898180136,planning,0.02
1.583309808,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
0.0001,planning,0.02
5.928892727,planning,0.02
10.89818014,planning,0.02
3.60034729,planning,0.02
0.0001,planning,0.02
11.83150204,planning,0.02
0.0001,planning,0.02
9.645828542,planning,0.02
0.0001,signal,0.025
17.63082149,signal,0.025
0.0001,signal,0.025
3.13454342,signal,0.025
0.0001,signal,0.025
22.25483847,signal,0.025
24.43105814,signal,0.025
13.99520085,signal,0.025
4.281297148,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
31.60794178,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
41.26820592,signal,0.025
2.127288126,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
22.2101,signal,0.025
21.70200307,signal,0.025
7.784446881,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
55.7215885,signal,0.025
55.74190737,signal,0.025
55.94054002,signal,0.025
53.5303998,signal,0.025
45.26284594,signal,0.025
41.20759495,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
41.74154459,signal,0.025
38.70200306,signal,0.025
30.65205064,signal,0.025
28.1925248,signal,0.025
24.06520838,signal,0.025
13.01839883,signal,0.025
5.266232049,signal,0.025
2.360804734,signal,0.025
1.874483117,signal,0.025
1.309610045,signal,0.025
57.06423585,signal,0.025
36.30200306,signal,0.025
26.65205064,signal,0.025
26.7925248,signal,0.025
20.26520869,signal,0.025
11.75407064,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
27.06745265,signal,0.025
14.34189547,signal,0.025
9.367783906,signal,0.025
8.237802074,signal,0.025
0.0001,signal,0.025
43.21348784,signal,0.025
34.30200306,signal,0.025
33.05205064,signal,0.025
11.82857298,signal,0.025
10.1948064,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
45.32403503,signal,0.025
30.30200306,signal,0.025
23.25205064,signal,0.025
11.42830597,signal,0.025
0.0001,signal,0.025
40.51725373,signal,0.025
38.30200306,signal,0.025
37.65205063,signal,0.025
32.19252477,signal,0.025
2.211446615,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
4.384195503,signal,0.025
4.05177335,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.339123254,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
4.194816279,signal,0.025
4.531006224,signal,0.025
0.0001,signal,0.025
2.205210837,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
5.525985981,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
1.120323022,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
11.6101,signal,0.025
53.51911222,signal,0.025
46.10200306,signal,0.025
6.905728699,signal,0.025
6.857388769,signal,0.025
0.0001,signal,0.025
40.34775406,signal,0.025
43.10134688,signal,0.025
34.14190737,signal,0.025
27.54054002,signal,0.025
17.93040033,signal,0.025
0.0001,signal,0.025
9.867452655,signal,0.025
0.0001,signal,0.025
20.46745265,signal,0.025
33.41051883,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
2.902946266,signal,0.025
14.56243234,signal,0.025
28.37930463,signal,0.025
3.96527782,signal,0.025
42.70892864,signal,0.025
27.8625289,signal,0.025
32.57274692,signal,0.025
30.68245036,signal,0.025
2.90137891,signal,0.025
44.90299973,signal,0.025
7.576440343,signal,0.025
57.15602083,signal,0.025
45.68701264,signal,0.025
2.249343991,signal,0.025
25.02160354,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
30.50917546,signal,0.025
19.21208341,signal,0.025
5.051214289,signal,0.025
2.245281949,signal,0.025
56.68687104,signal,0.025
27.80704472,signal,0.025
22.86390773,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
5.918167318,signal,0.025
5.574888722,signal,0.025
1.596967677,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
0.0001,signal,0.025
3.416135886,signal,0.025
